persona_id,nome,cognome,data_nascita,luogo_nascita,genere,collegio,gruppo_partito,sigla_gruppo,commissione,email_istituzionale,email_pec,form_contatti_url,telefono_e164,indirizzo_ufficio,sito_ufficiale,fonte_url,fonte_data
307348,LEONARDO,DONNO,19850721,GALATINA,male,PUGLIA - P04,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,"V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",donno_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307348,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307348,2025-08-18
308877,FABRIZIO,ROSSI,19750302,MONTALCINO,male,TOSCANA - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",rossi_fabrizio@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308877,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308877,2025-08-18
308935,DANIELA,DONDI,19620112,MODENA,female,EMILIA-ROMAGNA - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA,dondi_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308935,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308935,2025-08-18
308828,MARIANGELA,MATERA,19670103,ANDRIA,female,PUGLIA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,matera_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308828,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308828,2025-08-18
308910,CRISTINA,ALMICI,19690626,BRESCIA,female,LOMBARDIA 3 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",almici_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308910,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308910,2025-08-18
307246,GIOVANNI,DONZELLI,19751128,FIRENZE,male,TOSCANA - P03,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,UFFICIO DI PRESIDENZA,donzelli_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307246,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307246,2025-08-18
307573,MARIA CRISTINA,CARETTA,19640111,THIENE,female,VENETO 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,caretta_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307573,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307573,2025-08-18
308909,ALFREDO,ANTONIOZZI,19560318,COSENZA,male,CALABRIA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,antoniozzi_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308909,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308909,2025-08-18
308926,BEATRIZ,COLOMBO,19780313,RIMINI,female,EMILIA-ROMAGNA - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",colombo_b@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308926,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308926,2025-08-18
308786,GEROLAMO,CANGIANO,19810319,GENOVA,male,CAMPANIA 2 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE ATTIVITA' ILLECITE CONNESSE AL CICLO DEI RIFIUTI E SU ALTRI ILLECITI AMBIENTALI E AGROALIMENTARI,cangiano_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308786,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308786,2025-08-18
308421,LUCIA,ALBANO,19650211,SAN BENEDETTO DEL TRONTO,female,MARCHE - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,IV COMMISSIONE (DIFESA),albano_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308421,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308421,2025-08-18
307430,PATRIZIA,PRESTIPINO,19630916,ROMA,female,LAZIO 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA),prestipino_p@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307430,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307430,2025-08-18
308891,SILVIA,ROGGIANI,19840425,BUSTO ARSIZIO,female,LOMBARDIA 1 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE,roggiani_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308891,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308891,2025-08-18
307782,LUCIANO,D'ALFONSO,19651213,LETTOMANOPPELLO,male,ABRUZZO - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",dalfonso_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307782,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307782,2025-08-18
308931,OUIDAD,BAKKALI,19860315,AGADIR,female,EMILIA-ROMAGNA - P03,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI,bakkali_o@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308931,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308931,2025-08-18
302069,ARTURO,SCOTTO,19780515,TORRE DEL GRECO,male,TOSCANA - P03,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",scotto_arturo@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302069,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302069,2025-08-18
307374,DEBORA,SERRACCHIANI,19701110,ROMA,female,FRIULI-VENEZIA GIULIA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,CONSIGLIO DI GIURISDIZIONE,serracchiani_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307374,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307374,2025-08-18
306008,CHIARA,GRIBAUDO,19810516,CUNEO,female,PIEMONTE 2 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",gribaudo_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306008,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306008,2025-08-18
309160,NADIA,ROMEO,19710623,ROVIGO,female,VENETO 2 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",romeo_n@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=309160,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=309160,2025-08-18
307580,PIERGIORGIO,CORTELAZZO,19690220,ESTE,male,VENETO 1 - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",cortelazzo_p@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307580,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307580,2025-08-18
307678,CRISTINA,ROSSELLO,19611224,FINALE LIGURE,female,LOMBARDIA 1 - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI,rossello_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307678,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307678,2025-08-18
301541,ENRICO,COSTA,19691129,CUNEO,male,LOMBARDIA 1 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA,costa_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301541,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301541,2025-08-18
309161,MARIA PAOLA,BOSCAINI,19540922,BUSSOLENGO,female,VENETO 2 - P03,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",boscaini_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=309161,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=309161,2025-08-18
301439,LORENZO,CESA,19510816,ARCINAZZO ROMANO,male,MOLISE - P01,MISTO (MISTO) (18.10.2022,MISTO,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELLA NATO,cesa_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301439,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301439,2025-08-18
307689,INGRID,BISA,19780110,ASOLO,female,VENETO 1 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI,bisa_i@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307689,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307689,2025-08-18
308900,ANASTASIO,CARRA',19640330,MOTTA SANT'ANASTASIA,male,SICILIA 2 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",carra_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308900,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308900,2025-08-18
302764,SILVANA ANDREINA,COMAROLI,19670327,SONCINO,female,LOMBARDIA 4 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,comaroli_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302764,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302764,2025-08-18
302942,ANTONIO,ANGELUCCI,19440916,SANTE MARIE,male,LAZIO 1 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA),angelucci_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302942,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302942,2025-08-18
307602,PAOLO,FORMENTINI,19800430,DESENZANO DEL GARDA,male,LOMBARDIA 3 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELLA NATO,formentini_p@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307602,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307602,2025-08-18
309140,ANTONIO,FERRARA,19700128,VARESE,male,LOMBARDIA 2 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,"X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",ferrara_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=309140,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=309140,2025-08-18
307109,MARIO,PERANTONI,19640306,SASSARI,male,SARDEGNA - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,IV COMMISSIONE (DIFESA),perantoni_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307109,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307109,2025-08-18
308820,IDA,CARMINA,19631116,PALERMO,female,SICILIA 1 - P02,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,"COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE DELL'ACCORDO DI SCHENGEN, DI VIGILANZA SULL'ATTIVITA' DI EUROPOL, DI CONTROLLO E VIGILANZA IN MATERIA DI IMMIGRAZIONE",carmina_i@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308820,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308820,2025-08-18
309200,ANTONIO MARIA,GABELLONE,19590916,GALLIPOLI,male,PUGLIA - P04,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,XII COMMISSIONE (AFFARI SOCIALI),gabellone_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=309200,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=309200,2025-08-18
300319,EDMONDO,CIRIELLI,19640522,NOCERA INFERIORE,male,CAMPANIA 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,II COMMISSIONE (GIUSTIZIA),cirielli_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300319,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300319,2025-08-18
307481,CLAUDIO,MANCINI,19690222,ROMA,male,LAZIO 1 - P03,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",mancini_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307481,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307481,2025-08-18
308780,TONI,RICCIARDI,19771220,ATRIPALDA,male,EUROPA,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE DELL'ACCORDO DI SCHENGEN, DI VIGILANZA SULL'ATTIVITA' DI EUROPOL, DI CONTROLLO E VIGILANZA IN MATERIA DI IMMIGRAZIONE",ricciardi_t@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308780,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308780,2025-08-18
305931,VINCENZO,AMENDOLA,19731222,NAPOLI,male,BASILICATA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELL'ORGANIZZAZIONE PER LA SICUREZZA E LA COOPERAZIONE IN EUROPA OSCE,amendola_v@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305931,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305931,2025-08-18
308793,MAURIZIO,CASASCO,19540907,RIVANAZZANO TERME,male,LOMBARDIA 3 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE DI VIGILANZA SULL'ANAGRAFE TRIBUTARIA,casasco_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308793,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308793,2025-08-18
308620,ANDREA,GENTILE,19800601,ROGLIANO,male,CALABRIA - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",gentile_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308620,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308620,2025-08-18
